record_id,Count (classes),Count (horses),trainer,trainers,source,horse,horses,Count (entries),rider_display,rec_id,entries,rider,entry_go_times,wec-alerts,class_oog,class_oog copy,class_results,cwf
recfayC1CCrR4NV8W,8,0,,,,,,0,Kaitlyn,recfayC1CCrR4NV8W,,Kaitlyn Sheerahamed,"[""recptqtIbZh7vGTDX"",""recGkaexFyaHkO23a"",""recQuaAPJ6EujjBMq"",""recjUP1rQsVhOknhK"",""recLo7GkrewP2AqKk""]","[""recjtAy4dy9ytoKgq"",""reczfnkpX7oMH7aW1"",""recq496mCIlPsrv9B"",""recH2darrwjQEyVia"",""recdFI2NsmhJgnPfM"",""rect4vY9woFzHDqWA""]","[""recTXwBbGLK2jwkrf"",""recCYqmWpOcyMc3WB"",""rec4WLR5Nnk0lL6Ic"",""rec2yhPOvTpQtLi6b"",""rec5lLLSUj5bqYoLs"",""recnbj1nWU1s8sdmV"",""recfd3bibI9mxqdaK"",""recSJoETbIjxAVvav""]","[""recDyHlXwAap2WDwL"",""rec37MjBjfNxvgkA4"",""recN1gEQWYCMdONfk"",""recMgIIqNebADfe93"",""recSDeVOEDOreiTiA""]",,
recfeMZuv1V7kRVao,0,1,Jared P. Petersen,"[""recWoImYqrWG0E1xh""]",class_oog,Kalahari Na,"[""rec3bI2YMOnhZQEQb""]",1,Katie,recfeMZuv1V7kRVao,"[""rec6QjeebNQzoD5RS""]",Katie Drummond,,,,,,
recfhXiw51cMvZnpT,0,1,Patrick R. Wilcher,"[""recU1AQcmSYuCkBtn""]",class_oog,Ballyforan,"[""recGW7jYrtptrUNcd""]",1,Teresa,recfhXiw51cMvZnpT,"[""rec26u95qyoi4Zpdx""]",Teresa Martinoli,,,,,,
recflgCvkeR6BJO47,0,1,Juan M. Bolanos,"[""reciQqSfWbMiP5zxf""]",class_oog,Pedro Molino,"[""rec4vpSFQURa0PYoY""]",1,Kristen,recflgCvkeR6BJO47,"[""recefpyK3hQv6P795""]",Kristen Litteken,,,,,,
recfmpHccsWBBEZ8A,0,6,Kyle Dewar,"[""recVsz59iVCmUI0Nu""]",class_oog,Chacoons Gisa Blue Z,"[""recRTaTNSsdMYwqIV"",""recM5N0CztIrnQiSg"",""recPOmhL9CtpGkz58"",""recS2o8qfCeKsnW8n"",""recYdWPZJPzjnH6Uf"",""reclxV5tOMKvXUoeT""]",6,Kyle,recfmpHccsWBBEZ8A,"[""rec9eOiAQ8imcv9Oj"",""recSO5TNcUacuQlT1"",""recGdLYbzVtS8Q2ji"",""recY76HaZ6xNxQMVd"",""recsx8UsBHNLe7SDS"",""recp93phGinm0I9vG""]",Kyle Dewar,,,,,,
recfn31wbWzRswJJ1,0,1,Lauren E. Hough,"[""recHOKa6KSlvHuryw""]",class_oog.php,Isla De Coco,"[""recgEUtWn3Fw94C4d""]",0,Anne,recfn31wbWzRswJJ1,,Anne W. Eldridge,,,,,,
recfrrrCvA6xEVPB3,0,1,Stephanie Free,"[""recBVRfeR9i4COiwE""]",class_oog,Code Of Honor,"[""rechyqbsJIh4HgKCN""]",1,Sofia,recfrrrCvA6xEVPB3,"[""recLOo5SvdDQeT0uL""]",Sofia Parise,,,,,,
recg59HBxOm9PG0aB,0,2,David Cameron,"[""recV9UeEpcw6UDEM9""]",class_oog,Renkum Corsair,"[""recrwSZSMRb44S5uQ"",""recUMsicKyzbPX0gM""]",2,Molly,recg59HBxOm9PG0aB,"[""recWnEvzuG97LP2dX"",""recG7ZESHapLjzCLG""]",Molly Adams,,,,,,
recgDIs2S8W0GaeCz,0,1,Morgan Taylor,"[""rec0wCs5ZzmAW8kSL""]",class_oog.php,"Pays Bas V, Sublime, Billy Adorable","[""recSAm7W6nYfSQB4U""]",1,Sophie,recgDIs2S8W0GaeCz,"[""rec2hsK2SEMEvJsQF""]",Sophie Smith,,,,,,
recgWS0eomDZ0KN96,0,1,Stephen Dicarlo,"[""recupQMhsCpx3otEi""]",class_oog,Ziggy Stardust,"[""recvb5lkfvnh4qeZv""]",1,Bowers,recgWS0eomDZ0KN96,"[""recVZOhdcpfeBfzV8""]",Bowers A. Cone,,,,,,
recgdnXFKviBsM1pd,0,1,Benjamin J. Meredith,"[""reccRPUdMRZMCiJuf""]",class_oog,Caballa Ps,"[""recpJzyZSVuBaeQob""]",1,Madison,recgdnXFKviBsM1pd,"[""recvMGPH0clJ6e919""]",Madison Cohen,,,,,,
recgkygxy7DBOBH3M,0,2,Stephanie King,"[""recZ63wDzSxekmuT7""]",class_oog,Play Maker,"[""rec6t3JY3PYLXefAE"",""recWGeYRurpHN6Pte""]",2,Stephanie,recgkygxy7DBOBH3M,"[""recLWMPYe8N5YKlMb"",""recMNRHUI8kmJGhnW""]",Stephanie King,,,,,,
recgr1j4YRVMWvW1P,0,1,Juan M. Bolanos,"[""reciQqSfWbMiP5zxf""]",class_oog,Riskana Ls La Silla,"[""recECNgADOjF7MXOO""]",1,Maria,recgr1j4YRVMWvW1P,"[""recIMKGigHqeqWAOa""]",Maria Balleza,,,,,,
recgvL9zCVq8cPEyZ,0,1,Wendy J. Hechler,"[""rec1I0IvFKaYQa6K4""]",class_oog,Lucky Lakota,"[""rec89MeFFkOvodxoK""]",1,Guiliana,recgvL9zCVq8cPEyZ,"[""rec04G5QautLKroO5""]",Guiliana Itzo,,,,,,
recgwMtX6ewmLIDvH,0,1,Daniela Roy,"[""rec2F4zRJZGDzG0M2""]",class_oog,Quinta Van De Helle Z,"[""recxFnv0MGp93JTAo""]",1,Susannah,recgwMtX6ewmLIDvH,"[""recvUkJmo2MpUJzWH""]",Susannah Cooper,,,,,,
rech5IrfxPETA39wn,0,2,Michael J. Mccormick,"[""recNsOB5RbtRbnQ37""]",class_oog,S&l Protector,"[""recL9tIAr3W6lEa7m"",""recPyvX2CZdQN23Ow""]",2,Ciaran,rech5IrfxPETA39wn,"[""recM4F3aWl3O07VeU"",""recs7PhIVX66MFcNR""]",Ciaran Flynn,,,,,,
rech7TFqfgZVXf3mn,0,1,Abby Strohmeyer,"[""recHr7nRG7cRW4hq4""]",class_oog,Marty Mcfly,"[""recyq1Gg56Suwi23T""]",1,Abby,rech7TFqfgZVXf3mn,"[""recblspk3KEWqGdwI""]",Abby Strohmeyer,,,,,,
rechCNEEWI9jQDhjW,0,1,Justine Raven,"[""rec0bJCjAgTlhNspi""]",class_oog,Kingston,"[""recKxLdINw32R5wt4""]",1,Tomas,rechCNEEWI9jQDhjW,"[""recpIloT88g3wW465""]",Tomas Yofre,,,,,,
rechDlKMAvhUM4Mji,0,1,Kelsey Duffy,"[""recJe0LFDSWmZkYs4""]",class_oog,Absolutely,"[""rechoMd4aICwNL7ih""]",1,Kelsey,rechDlKMAvhUM4Mji,"[""receHMwvoy2idZQiI""]",Kelsey Duffy,,,,,,
rechI5JK3oX8sujyd,0,1,Juan A. Rodriguez Silva,"[""reclu4ZfxeCUoDgLA""]",class_oog,Vdl Liantha,"[""recG7SKDs4mcP2CYx""]",1,Camille,rechI5JK3oX8sujyd,"[""rechBh5Yev9JRyn1u""]",Camille Gabrie,,,,,,
rechMaBOPshWSbNGK,0,1,Mike Holtkamp,"[""recSXI5qNI2oXZ7rL""]",class_oog,Nielson Wh,"[""recFxKJ6AVT5FhQuY""]",1,Margaret,rechMaBOPshWSbNGK,"[""rec9nDSYoFWGwzGAh""]",Margaret L. Swanson,,,,,,
rechOpyPKMOuBZwv4,0,1,Morgan Taylor,"[""rec0wCs5ZzmAW8kSL""]",class_oog,Kicks And Giggles W.e.c.,"[""recqMoyYpK3eExijU""]",1,Ella,rechOpyPKMOuBZwv4,"[""reccydfziSmL8Nnrd""]",Ella Boutilier,,,,,,
rechnWuL5DdqOxT4V,0,1,Stephanie Free,"[""recBVRfeR9i4COiwE""]",class_oog,Just A Gentleman,"[""recsiWMC8ERjkzsor""]",1,Brittany,rechnWuL5DdqOxT4V,"[""recjpVv2M9RZcpiim""]",Brittany G. Wyatt,,,,,,
rechp7Vc1sVhhq9q4,0,1,Brian Murphy,"[""rec6UiZPMcNsltg3J""]",class_oog,Glenara Chacco Dp,"[""recTfQComcsRMvBYN""]",1,Brian,rechp7Vc1sVhhq9q4,"[""recsqOkaczV6jKDvC""]",Brian Murphy,,,,,,
rechqgzesv0gfUZwq,0,2,Juan A. Rodriguez Silva,"[""reclu4ZfxeCUoDgLA""]",class_oog,L.v. Valdrumer,"[""recLj5EaBtHWkjsa2"",""reca0IEMDAmS3AqYR""]",2,Nicole,rechqgzesv0gfUZwq,"[""recbLGzVtUzPM0ehq"",""rec04dA4WFyLCjXNw""]",Nicole Presa Tejada,,,,,,
rechuzUPNLOsASgzX,0,4,Anne L. Bingler,"[""rec3S9KikkQrKgX8L""]",class_oog,Roundthorn Odara,"[""recNZ1x4zczsBbzlg"",""rec7xAGggwkuB2iuH"",""recYcjfuToIDFnZ8k"",""rectRnnwj6xwJANwa""]",4,Anne,rechuzUPNLOsASgzX,"[""recarEx7mlbqpeP8N"",""rec5U7pN8TJHOvcg6"",""rec3FAchzIv5xBucH"",""reckDFumqtxbWhdn2""]",Anne L. Bingler,,,,,,
rechwnqfyZjTTKeIr,0,2,Andres A. Correa,"[""recl4930Uvn00qNs0""]",class_oog,Bluebelle,"[""recZP6wgonkpwI9SZ"",""recRSfdJcMIkb0qi3""]",2,Andres,rechwnqfyZjTTKeIr,"[""reckWRVtlbUj1NWlr"",""recZzqcKYNFbxV7Pp""]",Andres A. Correa,,,,,,
rechzGJ6nB5ZniPYe,0,3,Benjamin J. Meredith,"[""reccRPUdMRZMCiJuf""]",class_oog,Maleficent Ht,"[""rec6PWBeeW8h4Exaz"",""recRENV43srEl09Ur"",""receQSLUSbhC7tCeD""]",4,Hector,rechzGJ6nB5ZniPYe,"[""recec81GNG4x3ieVX"",""recyQRsugfqFd7Hlq"",""recgkh1Xq8PkiNLhc"",""rec4g5rjcJW2YzDAg""]",Hector Florentino,,,,,,
rechztYIkKPPbsQzF,0,1,Darragh Kerins,"[""recOdyCszUe4VTxPo""]",class_oog,Lissino,"[""reckkGnx82VPHVYaX""]",0,Darragh,rechztYIkKPPbsQzF,,Darragh Kerins,,,,,,
reciBZ8QpFwqIA4Ew,0,1,Katie Rudnick,"[""rec6npIsj2ldcOqWZ""]",class_oog,Forget Me Not,"[""recTChszlN7lVqyT3""]",1,Annaliz,reciBZ8QpFwqIA4Ew,"[""recp4Js48OsSdHJ1k""]",Annaliz Alberts,,,,,,
reciFnFY2wXYdozii,0,3,Antonio J. Martinez,"[""recoIakTck18pHikM""]",class_oog,Itos S,"[""recEPT41M7QgVeNUp"",""recdHJrkbKoZcZoiN"",""recT6XlOY4pkM6XAq""]",3,Noemi,reciFnFY2wXYdozii,"[""recW3ACUzfPxwrYxR"",""recZHr1YLaKCu8owF"",""reclbFTgTXXRks9ji""]",Noemi Koziol,,,,,,
reciLpQETY1uEIqrJ,0,1,Taylor St Jacques,"[""rec7yDpRrnFHdpEyR""]",class_oog,Green Book,"[""recz6zQwDRKkudHmo""]",1,Madison,reciLpQETY1uEIqrJ,"[""recrI0ZFUd7suGMKJ""]",Madison Olvert,,,,,,
reciYNTcLBgGxIdBQ,0,1,Laura Gaither,"[""rec0OHl8PfuMKFsyt""]",class_oog,Surely,"[""recXCgJbFKBbLp1Jk""]",1,Audrey,reciYNTcLBgGxIdBQ,"[""rec5DPfOVGzqUDCig""]",Audrey Turner,,,,,,
recing1PXwupaqjba,0,1,Daniela Roy,"[""rec2F4zRJZGDzG0M2""]",class_oog,Chess,"[""recz8hrVI6FArE7iO""]",1,Lourdes,recing1PXwupaqjba,"[""recK2qgLZ3lQcZgqJ""]",Lourdes Lopez,,,,,,
recip657fGkaQRua3,0,1,Antonio J. Martinez,"[""recoIakTck18pHikM""]",class_oog,Ravina 22,"[""recTLjdvOgxqoPF2Z""]",1,Valentina,recip657fGkaQRua3,"[""recRwcC3j4fTkRYts""]",Valentina Autiero,,,,,,
recipdUIV44DeFGfq,0,7,Sharn L. Wordley,"[""recqmThVFmsIM6E8t""]",class_oog,Conto Blanco 4,"[""recme05G47qNmBPHN"",""rec2EdRNcRBa1bzua"",""rec4D5KaOr9DvzH4M"",""recItD8viIbf6aEov"",""recc2jd3xZhT62Ocy"",""recenYAJ2LG7KglKz"",""rec3JKGcTNmBm8f3y""]",7,Sharn,recipdUIV44DeFGfq,"[""recvJUwvnGNi2qyFG"",""rec0sEBbL6j23F5Gs"",""rec6hj42NmyzUpTvg"",""recFb6XxY2PYTnFAi"",""rec5pmCjObhKYYuY4"",""recWbhpCskGQ80Mdw"",""recq1R812rInQp3yE""]",Sharn L. Wordley,,,,,,
recir0Emss79Ih2b9,0,1,Megan Wexler,"[""recbDjphoL8qMtSeW""]",class_oog,Confidentially,"[""recy5hDHL2y6FpWWh""]",0,Charlotte,recir0Emss79Ih2b9,,Charlotte Mack,,,,,,
recirL4qXIi9KcD3P,0,1,Lisa Hasenbeck,"[""recSN0eF04okgAD8J""]",class_oog,Winterfells Castle Black,"[""recvCGTMcpB6GIFQn""]",0,Janet,recirL4qXIi9KcD3P,,Janet Dannenhoffer,,,,,,
recisB6O1frXIGQpJ,0,1,Robert Mendoza,"[""recc7BtlSMC456iwd""]",class_oog,Callisto De Fetan Z,"[""rect5JgaBN9a7OqIH""]",0,Katherine,recisB6O1frXIGQpJ,,Katherine Standley,,,,,,
recivIS48AouxAUBQ,0,1,Daniela Roy,"[""rec2F4zRJZGDzG0M2""]",class_oog,Face The Stars,"[""rec1sxECv59okPl0g""]",1,Abigail,recivIS48AouxAUBQ,"[""recPs89Jz6WyzBvdm""]",Abigail Sterling,,,,,,
reciw6rXmSt6wROlN,0,1,Dana Ventrice,"[""rect7nOXb9JImTCcP""]",class_oog,United's Choice,"[""rec8wn8t29fBjKEVL""]",1,Dana,reciw6rXmSt6wROlN,"[""rec2alpWgee7dQAmr""]",Dana Ventrice,,,,,,
reciwY4N97nHnfqdX,0,1,Wendy J. Hechler,"[""rec1I0IvFKaYQa6K4""]",class_oog,Voyageur,"[""recIk2I6bQCTUdCuQ""]",1,Marie,reciwY4N97nHnfqdX,"[""rec4dXlqCDnn7yZkr""]",Marie Lawlor,,,,,,
reciwzeQGkjyILquI,0,1,Kyle Dewar,"[""recVsz59iVCmUI0Nu""]",class_oog,London Star,"[""recUK5VTFNxAlUG81""]",1,Barbara,reciwzeQGkjyILquI,"[""rec4FOlB92FMkKz2z""]",Barbara H. Center,,,,,,
recj0huhTEnvjmgCe,0,4,Kirk Webby,"[""recAQw955LG6uVCeK""]",class_oog,Cameron 38,"[""recsNgxhTd41Ps8ZF"",""recxJb6VhttLUK5V9"",""reccztB3ED4aPj15l"",""recGnNupa4d13lGyT""]",3,Kirk,recj0huhTEnvjmgCe,"[""recIknyTzybO0tSwd"",""recU0Bf1mF8h8yM7G"",""recxdKZ1k90OnH1tC""]",Kirk Webby,,,,,,
recj6C9Do5xzRdjbN,0,2,Wendy J. Hechler,"[""rec1I0IvFKaYQa6K4""]",class_oog,Camden Street,"[""recbT2euR7P1bjp6i"",""recDaX9AIGXi2opkI""]",2,Phillipa,recj6C9Do5xzRdjbN,"[""rec7Op9ou8Hbrpp8I"",""recmxAqtZ4KLikEmy""]",Phillipa Greenberg,,,,,,
recjIhYtwuar8948X,0,1,Daniela Roy,"[""rec2F4zRJZGDzG0M2""]",class_oog,Kalibra S,"[""recER7eS5z5aEPFDL""]",1,Frances,recjIhYtwuar8948X,"[""rec6iwnGhNhMivPK5""]",Frances Derrer,,,,,,
recjIl9wzfSQdxVf5,0,1,Megan Wexler,"[""recbDjphoL8qMtSeW""]",class_oog,Kobalt Des Vk,"[""recPADxrKRR5LZEFV""]",1,Mackenzie,recjIl9wzfSQdxVf5,"[""rec3zr0DE8MzOsdpK""]",Mackenzie R. McGehee,,,,,,
recjKv2e3jfgm3H8j,0,1,Daniela Roy,"[""rec2F4zRJZGDzG0M2""]",class_oog,Carrizal,"[""recoJJN0uvoxenvVi""]",1,Alexandria,recjKv2e3jfgm3H8j,"[""recJhRHASG3TyEeHK""]",Alexandria Gonzalez,,,,,,
recjL9YTEPKBmsA7A,0,1,Antonio J. Martinez,"[""recoIakTck18pHikM""]",class_oog,Picobella De Pot,"[""recNaENSfxvG0UMVu""]",1,Khloe,recjL9YTEPKBmsA7A,"[""recKW4U4oeowAzAG0""]",Khloe Brinkmann,,,,,,
recjLOY1OsaNDXlCt,0,1,Javier Camargo,"[""recrxvCY429zqmage""]",class_oog,Mr. Magoo,"[""recYKiWeTl63OBops""]",1,Finley,recjLOY1OsaNDXlCt,"[""recGFkkceS45C6uQC""]",Finley Hilson,,,,,,
recjObU6v016KjDEF,0,1,August Torsilieri,"[""recel7Tui1CFiT95R""]",class_oog,Dicaprio,"[""recAlAuF50JlUkb8B""]",1,Emily,recjObU6v016KjDEF,"[""recourNzdMD1KelT0""]",Emily F. H. Buxton,,,,,,
recjVUwSgfYOO7TXn,0,1,Jenny Miller,"[""recUyPOPB2XxAGJpk""]",class_oog,Katch Can-Do,"[""recX5rhtmoEUmqPfB""]",1,Olivia,recjVUwSgfYOO7TXn,"[""recCWibIx9ZSSHJwS""]",Olivia Israel,,,,,,
recjYzZcxgGjI5pgc,0,3,Chloe D. Reid,"[""recuU297BOg1dPG6Q""]",class_oog,Dragonball,"[""recF6Guy7FFaenUfX"",""recJ5Q3eTX32eABbT"",""recBqHQ7LvA6qZXba""]",3,Chloe,recjYzZcxgGjI5pgc,"[""reczhiIjkBSlMXNrB"",""recFTySYGOjzn9lnR"",""rec434ZDnG5z2s5yF""]",Chloe D. Reid,,,,,,
recjcDG5Oqd7HV3jC,0,1,Daniela Roy,"[""rec2F4zRJZGDzG0M2""]",class_oog,Costacalvo,"[""rec3ff1KdVWsMGbFm""]",1,Emma,recjcDG5Oqd7HV3jC,"[""recX78rajRi4FZjoP""]",Emma Ecarius,,,,,,
recjcj45sBhpQrs0F,0,1,Kacey Conway,"[""recYF9eSOEpYZn4Ko""]",class_oog,Cinderella's Boyfriend,"[""recjykw949MhxYIBp""]",1,Lindsay,recjcj45sBhpQrs0F,"[""recDeEoTJnJUvD3nI""]",Lindsay Woinarowicz,,,,,,
recjdOKFVTEQpA1oS,0,1,Grace Dreyer,"[""recmEHqV9uMzGpVKb""]",class_oog,Spin Art,"[""recpGbXyxVCLub6qY""]",1,Ramsey,recjdOKFVTEQpA1oS,"[""recf62hHvI2xUVoy2""]",Ramsey Wise,,,,,,
recjgIY4F0kPfUp55,0,1,Lindsay Standley,"[""rech8z7SrtfRDMN0j""]",class_oog,Dylan Odf,"[""recZPZsGiWaZHsyx4""]",1,Lindsay,recjgIY4F0kPfUp55,"[""recn03qKoP5fKW5eC""]",Lindsay Standley,,,,,,
recjjPMDbFyKkl8lN,0,1,Luciano Dome,"[""recjYsJmAKVPUAG2i""]",class_oog,Anthem L.a. Z,"[""recGDKWcPo8Ro3vCx""]",0,Luciano,recjjPMDbFyKkl8lN,,Luciano Dome,,,,,,
recjlTvTCF5JyyZhz,0,5,Bibby F. Hill,"[""rechIeLAeG0AY6zFc""]",class_oog,Magical Powers,"[""recmym5IiKEcJCwNe"",""recAotPYSEsSn12HE"",""rec8Goer4IVkOC4h7"",""recV5qdKDuRxh7JQt"",""recaddMCpQ7UtcHRL""]",7,Katherine,recjlTvTCF5JyyZhz,"[""recvGTmncdJsfGqa8"",""recY1yX8JfuDCrmCx"",""recqVh52mOV5zCfP5"",""recv8nlDjgvbvp6ZJ"",""recMR6m9Bk1EksRAk"",""recWHpJIOYcFDetXH"",""rechWFudM5B9xmSx2""]",Katherine Addington,,,,,,
recjmkO8nfWJ8eRTr,0,2,Ryan Michael Genn,"[""rec1uM1UghdnlA4Hq""]",class_oog,Kereen Cobra,"[""recMEa7UtJl2MPmiG"",""recAWz5tOQQ2B2IlN""]",2,Kitt,recjmkO8nfWJ8eRTr,"[""recQisO5xtuWBm2O6"",""recfqL62ibBDvEmQn""]",Kitt Ritter,,,,,,
recjw1We9NSeCvXYA,0,1,Jessica Collins,"[""recNpo5pbhuzTKAIi""]",class_oog,Bakham Du Very Z,"[""reczGhUK7dw3yyyAT""]",1,Blythe,recjw1We9NSeCvXYA,"[""recskrY2ERXLInXy1""]",Blythe Novick,,,,,,
reck2Oohvt2yj474g,0,1,Derek Van Der Burgh,"[""recw2AcufXB3OnYyW""]",class_oog,Raja J,"[""recsQ2DEH1KUaCMDJ""]",1,Morgan,reck2Oohvt2yj474g,"[""recxycCAxrV17fAzz""]",Morgan Cusick,,,,,,
reck7CWVqseCHyMVg,0,3,Juan Benítez,"[""reccVab1jS62QQ5la""]",class_oog,Heroine De Kerglenn,"[""recGLtX4301LzejXu"",""recqd51to40fpLity"",""recdWSYqlNgH2vMhL""]",3,Rita,reck7CWVqseCHyMVg,"[""recGFiJ6cMzhPin8q"",""recLjMKKG4rDvPOy3"",""reczwdDElfctF7Vz4""]",Rita de Goes,,,,,,
reckMRVODtVnrCtbb,0,5,Juan M. Bolanos,"[""reciQqSfWbMiP5zxf""]",class_oog,Arezzo Z,"[""recvUoq0yPK0NiND5"",""rec7c9RGVvgUKcK1S"",""recVVNfB9ljJk8D1E"",""recf0spNEdr6FSGha"",""recjbIYwzhUnnaeHt""]",5,Juan,reckMRVODtVnrCtbb,"[""recmnSL3EzVstxiPe"",""recS99fXzDcO0MRWs"",""recn8aUhLr2zY5e2X"",""recPiy0rzjsL2Rsre"",""recHRio76gkDwcBrS""]",Juan M. Bolanos,,,,,,
reckR5d1FrfCNnjWe,0,2,Erica Robson,"[""recMir2WcmMLTzpZq""]",class_oog,Ciemusic Z,"[""recMeCRZGKxfjGSeW"",""recERIl5sMgyTd53w""]",1,Kathryn,reckR5d1FrfCNnjWe,"[""recedrYSb4A4mDbzy""]",Kathryn Camunas,,,,,,
reckTX8q1hHSEHPSA,0,1,Tony Doran,"[""rec5aqepy6NAiz9DN""]",class_oog,Frozie,"[""rectCkxFM4x840mhI""]",1,Claire,reckTX8q1hHSEHPSA,"[""recVDOlZqvn378Rhs""]",Claire Doran,,,,,,
reckUXCBVWgpOAhP8,0,1,Alison Jones,"[""reccPpBL4rQYdBMJP""]",class_oog,Changes In Latitude,"[""recUOPrPt8hqx9T2P""]",1,Ava,reckUXCBVWgpOAhP8,"[""recp9HI8GRrjfLTJU""]",Ava Parker,,,,,,
reckWIEgC8AtVzK5d,3,1,Alan Korotkin,"[""recFIHTcArQhILyAc""]",class_oog,Fort Knox,"[""recMRUv1KUA8IsQEy""]",0,Jessica,reckWIEgC8AtVzK5d,,Jessica Heap,"[""recU3gOw3Cj2cFMm5"",""reclPpJtPgkzk6h1Q"",""recDR7zQomtbHh02L""]","[""rec1X7AZHVURk9WjV"",""recpoR5Tze6HMdrjj"",""recCjCjl66aoieb9R"",""recRkSreGnXgWYpgf"",""recNDMQudSjrC3eZ9"",""rec7NHIGm8PO2bQWT"",""recRv4wlev5py3aU3"",""recLLcekNjLL2Wbwb"",""recf4KT3WmfQH1AAr""]","[""rec3EPDtYZpjF7pLT"",""recMkeLwL5p1p5oww"",""rec4F8YRELZtcqt0O""]","[""rec6tuxEgmYCzAZBq"",""recP9TFH3sYkjyYm3"",""rec7uNS2W8yM6T3Ql""]","[""recMe8kA8gdqHkyRP"",""reczcaDzfyQFzsY2g"",""recRcwx2NUyGns6Z8""]",true
reckjg3dLSRWJr9kX,0,1,Luciano Dome,"[""recjYsJmAKVPUAG2i""]",class_oog,Hairo,"[""reccgbLiz8TcTL2zv""]",0,Ana,reckjg3dLSRWJr9kX,,Ana Elena Armas,,,,,,
reckyoekd19RylkMS,0,3,Ben Taylor,"[""recmTGLWfZLnyH6TK""]",class_oog,Balou's Captain,"[""recKE5MgJIcemJBBK"",""recLu7bJoBjTCyslm"",""reczhHu0Z7mkdGUE6""]",3,Kinser,reckyoekd19RylkMS,"[""recpb9eX1g9FU54id"",""recpxFnECH9oYoLgn"",""recYgMJVcEQNPuJOv""]",Kinser Vale,,,,,,
recl8qN4avWdxvdcJ,0,1,Stephen Dicarlo,"[""recupQMhsCpx3otEi""]",class_oog,Mtm Silhouette,"[""recP2OfCrJJQ5mJjT""]",1,Leslie,recl8qN4avWdxvdcJ,"[""recuinxSmvH1u9KHl""]",Leslie S. Prinz,,,,,,
reclIcIUWajd0pWG3,0,3,Lindsay Haselden,"[""rec6D1SUrQr1IYJyM""]",class_oog,Orchard Hills Best Dressed,"[""reclItPl83WpTBG0B"",""recApU9lrIEBS8F9M"",""recmjSQYwCEQUThfj""]",3,Ryan,reclIcIUWajd0pWG3,"[""recLTmLCPw5lgjbVj"",""recFilGQOdQJWtF4n"",""recF8OUcyPZuRkfxm""]",Ryan Haselden,,,,,,
reclLfj1GjA4bZwOH,0,1,Bryce P. Richardson,"[""rectIwXBJfkrEAaOG""]",class_oog,Boleybawn Rolo,"[""recDToNbMNma9p8mG""]",0,Molly,reclLfj1GjA4bZwOH,,Molly A. Kenney,,,,,,
reclSOb4GWH74Vfnm,0,1,Darragh Kerins,"[""recOdyCszUe4VTxPo""]",class_oog,Sunset's Pirouette,"[""recyU1972ri6tQv5D""]",1,Ada,reclSOb4GWH74Vfnm,"[""recNmPji96bx60SCQ""]",Ada Rose Walker,,,,,,
reclT1ePqkZKMN7nA,0,2,Erica Robson,"[""recMir2WcmMLTzpZq""]",class_oog,Quesera K Van't Kattenheye,"[""recSFpqdvfYwyxwMe"",""rec4QqdclnrUCVdiD""]",1,Chloe,reclT1ePqkZKMN7nA,"[""recxKkGj8JrPQSHJA""]",Chloe Peterson,,,,,,
reclWXLaY1toeG4F0,0,1,Alison Jones,"[""reccPpBL4rQYdBMJP""]",class_oog,Over Ruled,"[""rectcXl4IsH5z4yo7""]",1,Isabella,reclWXLaY1toeG4F0,"[""rec2C8xe0wSoPWTi8""]",Isabella Keyman,,,,,,
reclZ2ykwhfdNmr2p,0,1,Matthew Le Master,"[""recN9E8BVaEfvKU1x""]",class_oog,Princeton Mk,"[""rectmJGqLMNFrXHew""]",1,Olivia,reclZ2ykwhfdNmr2p,"[""rec1v4wlYLNcNIVGe""]",Olivia Gaul,,,,,,
reclZp0eQIJMvkdeG,0,2,Benjamin J. Meredith,"[""reccRPUdMRZMCiJuf""]",class_oog,Curioso Van Maarle Z,"[""recpwBbv1DK6OHP6I"",""recsB7WBTOhoiZ7Fm""]",2,Miley,reclZp0eQIJMvkdeG,"[""recd2i8o2VFvqHaXj"",""rec08Bcdiirsd0shr""]",Miley Davidyan,,,,,,
recljNPWmSNvK6A9m,0,2,Taylor St Jacques,"[""rec7yDpRrnFHdpEyR""]",class_oog,Onyx,"[""recRxZDoYeiHSkZG9"",""recBSllePMOSowevO""]",2,Elle,recljNPWmSNvK6A9m,"[""recgCHJBPI61TTWw5"",""recDwpje2NX8oFmje""]",Elle Bassion,,,,,,
reclpKfaEvwZJnMfX,0,1,Morgan Taylor,"[""rec0wCs5ZzmAW8kSL""]",class_oog,Vhf Vegas,"[""reclP1RPVHw9ZOOvC""]",1,Amelia,reclpKfaEvwZJnMfX,"[""rec900wy3a31okVGL""]",Amelia Khan,,,,,,
reclqAXTrl6kfnVrM,0,1,Lauren Schweppe,"[""recWb8kIRsV2w5Zj9""]",class_oog,Gladstone,"[""recnFYzfVfD7OLV4O""]",1,Shelby,reclqAXTrl6kfnVrM,"[""recKz5mZ1p6WVaQrA""]",Shelby Heyer,,,,,,
reclzewcZLj2VWKNz,0,1,August Torsilieri,"[""recel7Tui1CFiT95R""]",class_oog,Remix De Ganad,"[""reczGNyixcrHeEGRz""]",1,Wendell,reclzewcZLj2VWKNz,"[""recbbC4cEx63PP1dA""]",Wendell Abraham,,,,,,
