record_id,Count (entries),Count (riders),trainer,Count (horses),Count (class_oog),horses,entries,rec_id,source,riders,wec-alerts,entry_go_times,trainer_display,class_results,active_entries 2,tag,active,class_oog,class_oog copy,classes,active_entries
recpHh1PShXkwhM2V,1,1,Leah Lang-Gluscic,1,0,"[""recZkCFReFrLUJo2s""]","[""recZjVJhvDeW8E4h6""]",recpHh1PShXkwhM2V,class_oog,"[""rec974lTBQb8pAelY""]",,,,,,,,,,,
recpwhIril531ls02,2,4,Kathryn Delaney,2,0,"[""recJVg3nk3gtSYaoh"",""recJhhRnyFYOTSoPm""]","[""rec1jsiwNJbaqTry3"",""recYt2bS3S9KPlmzG""]",recpwhIril531ls02,class_oog,"[""rec8mL4WnVntpQaTA"",""recLP6sOdNoKo8Xxd"",""rec2VxNAPxqPlbevF"",""recnpNZ5EJQ6vUwD4""]",,,,,,,,,,,
recq1xhVivniA66Lf,2,1,Luis Sabino Goncalves,2,0,"[""recGy4GdtMrhhnRS7"",""recbbAtpQTgBh68BZ""]","[""reczlljtaMXYqXbdn"",""recFjNjYx9SKPOSZJ""]",recq1xhVivniA66Lf,class_oog,"[""recK2pLt58HPpPYET""]",,,,,,,,,,,
recq5CHnS6h3E8w58,2,3,Kim E. Burnette,2,0,"[""recmByhMYQnxjwoVz"",""recnGB7QjIqhvsjpm""]","[""recxrdRq2KHam1QlL"",""recWzBOkxZD3KE8v5""]",recq5CHnS6h3E8w58,class_oog,"[""recqsQJCmH0zsgQee"",""recT4DmfdKkyGN2BH"",""recXL6ewYYdPAwYVU""]",,,,,,,,,,,
recqByBk0EpjI9rLn,11,8,Spencer Brittan,11,0,"[""recs3K0F4W1MSdq2m"",""recNm9iI4P34OMHyE"",""recEWH4u9If0ikM53"",""recYaOBKlKGhSpBzy"",""recvzeEenKar1B9iY"",""recKPV9B8S9SpfoSf"",""recufRVkrsknR48az"",""rec6MB2ywdYKcfb0T"",""recJyCrUlzOgSUcr5"",""recsMbuOUWCeE4DCV"",""reczPLJAzsLXLKSjW""]","[""recg1BskB6PGtMP8B"",""recc7xn13H6oiCRUV"",""recg11DzLD3aVrPCu"",""recoz0TdckJTC6our"",""recHb7nYCyxL0yEEM"",""recPiw2ep6uP6wRTx"",""recfOfSlCckrsYl0H"",""recyrvLrihL58fzZD"",""receBxobjvudw9YS9"",""receIq5ahZGPMIpTF"",""rec7pZYSTNNmPkyu6""]",recqByBk0EpjI9rLn,class_oog,"[""recLNTfb8hDjb4veq"",""recCGQAHzRxj61j7x"",""recHemA85CjCUdo0t"",""reccwHv3NHXUKADE0"",""recCSEBtoiH12jjkL"",""rec2xuBuBfqg5ZicM"",""recKMctgmVmyqxECd"",""rect52uOzyzLMjX4S""]",,,,,,,,,,,
recqHUJJahci2rF3E,2,1,Kimberly S. Maloomian,2,0,"[""rec6NgqkkCNTmrbDA"",""recw3ZOiSLcHgxMgs""]","[""recFtnmzhTDGlhFbC"",""rec53XSizG64Ut8fX""]",recqHUJJahci2rF3E,class_oog,"[""rec9fIR10f73qL1si""]",,,,,,,,,,,
recqI6AanH1zv5CGV,11,3,Jelmer Hoekstra,11,0,"[""rectztXZHmffjRRIU"",""rec68Y4BHkJgauJol"",""recTsQMsS5DlKluGd"",""recKwNe2RY4I0QT0f"",""recLierzXmARsRhOF"",""rec2x3QeQSxKezjPQ"",""recErv7pTR8z8H9yo"",""recRIudmPRp5zfskQ"",""recN3lMWufee0zhr2"",""recSuGiwpmYEjdjVJ"",""rectwJW7XizJzICCx""]","[""rec4ITFSuRzNz24pL"",""recehrzQUYcDtPpB9"",""rechWxMsoOezO0sNj"",""receQTRxo3VWVmZvb"",""recabD0Iks2s2NpGr"",""rectj1icJwe5T3DsL"",""recRJcobFH0FGTx45"",""recAGLH2rzPGwpBsz"",""recNfeoH2LrS54hVE"",""recO1lIzShqVic8Dq"",""reclctOBnLLxmyn46""]",recqI6AanH1zv5CGV,class_oog,"[""recc4s9XxQqAv1rup"",""recrV61WHjIJdaJga"",""rectjEJjeGHseZX7L""]",,,,,,,,,,,
recqebjIKM3r0tkep,3,2,Stefano Baruzzo,3,0,"[""rec78HboS0nekBGJk"",""recOEUEDDZHmRlkKO"",""reclcCXIKxjqvHhQG""]","[""recfmZckWPiD4Rqmf"",""recbhoeEZbeIiWOod"",""recFIql8NQczd9Ery""]",recqebjIKM3r0tkep,class_oog,"[""recTf0sGZjMph4C5x"",""rec8ChXFoOgj2B53g""]",,,,,,,,,,,
recqmThVFmsIM6E8t,13,4,Sharn L. Wordley,13,0,"[""recItD8viIbf6aEov"",""recc2jd3xZhT62Ocy"",""reciHXKYhbSfc4YRu"",""recdLTutEXasEnkRs"",""rec4D5KaOr9DvzH4M"",""recenYAJ2LG7KglKz"",""recsYiWOvwCWUePvo"",""rec584hR7QhYVM0Dy"",""recRgXQ7C0w2aGQ6I"",""rec2EdRNcRBa1bzua"",""recumKdAjpMtCp9Q8"",""rec3JKGcTNmBm8f3y"",""recme05G47qNmBPHN""]","[""recvJUwvnGNi2qyFG"",""rec0sEBbL6j23F5Gs"",""recYHW3mL96UcmZy3"",""recs0rRpUMYVPs1fd"",""rec6hj42NmyzUpTvg"",""recFb6XxY2PYTnFAi"",""recmPbLSRxfN8A94K"",""recO3sBM1Ej8rFE5M"",""recsgqRYcMam5zMYd"",""rec5pmCjObhKYYuY4"",""reccFg4JNik72evV7"",""recWbhpCskGQ80Mdw"",""recq1R812rInQp3yE""]",recqmThVFmsIM6E8t,class_oog,"[""recipdUIV44DeFGfq"",""recJmjHzdDwvZl5mz"",""recPtl3r1mpHxJ3g7"",""reca28cCzi6t0iAKS""]",,,,,,,,,,,
recrRgNvE5RPL730y,1,1,Louise Pejstrup,1,0,"[""recm7DogiyLZ4sE7G""]","[""reclRKdPoWFOjaNtJ""]",recrRgNvE5RPL730y,class_oog,"[""recBsgA1wwnEqhLqK""]",,,,,,,,,,,
recrxvCY429zqmage,1,1,Javier Camargo,1,0,"[""recYKiWeTl63OBops""]","[""recGFkkceS45C6uQC""]",recrxvCY429zqmage,class_oog,"[""recjLOY1OsaNDXlCt""]",,,,,,,,,,,
recsPLowZbvHYk4Z9,1,1,Rileigh Amorginos,1,0,"[""recqc6bgOPMKQ7Oub""]","[""recCY7zbeSXS3tfDd""]",recsPLowZbvHYk4Z9,class_oog,"[""recme1lRJQRYS9wIB""]",,,,,,,,,,,
rect1laGmQRq2wmFo,1,1,Anna Christina Gansauer,1,0,"[""recV7TArveHbk3902""]","[""recrjgn1n26XhdPsI""]",rect1laGmQRq2wmFo,class_oog,"[""recmb5vK1TYiSD47T""]",,,,,,,,,,,
rect7nOXb9JImTCcP,3,3,Dana Ventrice,3,0,"[""rec8wn8t29fBjKEVL"",""recpC9hSd2JGmKMSF"",""recioCKp5HurRkzvh""]","[""rec2alpWgee7dQAmr"",""recfCCwGu6ZvbT6Jo"",""recsIjdKEsOQGFlUO""]",rect7nOXb9JImTCcP,class_oog,"[""reciw6rXmSt6wROlN"",""recdsjuMklF5j8vEb"",""recCcq5PlsD69xriP""]",,,,,,,,,,,
rectIwXBJfkrEAaOG,6,4,Bryce P. Richardson,7,0,"[""recalUO9JWVQ9R4oD"",""recDToNbMNma9p8mG"",""recPEid8ck3sbuX76"",""recBjz5bfMTj6Kszj"",""recW0GoCQ4adET3oP"",""recubqQL0uQIwSTxp"",""recK8Cx4IgRHsFiPG""]","[""rec3MT7xCq5XAhkoB"",""reczI8T7J4s9G4bdJ"",""recsqsoE9SMDSF5JV"",""recAlA8aDSqItWKLd"",""rec0oK3MXB6M3HAF2"",""recbKbRy6uWOYVoxn""]",rectIwXBJfkrEAaOG,class_oog,"[""recmy93tzMkYZukPY"",""rec4DsivRRwV7UXmX"",""reclLfj1GjA4bZwOH"",""recvxuvEt674Zkc3J""]",,,,,,,,,,,
rectbL4oLPTwFxdNp,6,3,Heather Dayner,7,0,"[""reclZjisJ7k5Vw6w6"",""rec2vOhNZaYaDdTNa"",""recfjvpOEk2sDZL0u"",""recSDfMJUKijBPzEd"",""recO21RxslYAowmYX"",""recbGbnNN0aVytpdY"",""rec2NxJKUDKEnYhiR""]","[""recWOHzb2SxrbXnLA"",""recmVUp383DmNilwm"",""recEI0YkmBLtGklD6"",""recbJbaJrLSZZhemR"",""recFn1mUqnRymx1oy"",""recKvJQ41PmPPNBFi""]",rectbL4oLPTwFxdNp,class_oog,"[""recuyfo3nv68HVefs"",""recv2Qp5YXU9QbViB"",""recGmNTAC24c74vst""]",,,,,,,,,,,
rectc0mHofDhAxAVA,8,4,Andrew C. Welles,6,0,"[""rec6i0GjQGwBoQN2q"",""recjEn1VUe6rmsJ6l"",""recnQCHBCJ0H6rae3"",""recUmtfePV5ddCIPw"",""reckUXRnpkkQZOFiB"",""recMhgwi3o4wKYxBv""]","[""recxQELeISHzsdFNx"",""rec7enZTdsncgJQcM"",""recbNkeX7Ld3HWbxU"",""recQKRRPsv4UmJwLN"",""reciZLzI85ELzOUlg"",""recfojdF7DYTJjZnH"",""recRg11BQ0Q6CMESR"",""recMJsHMWsRj3ORHk""]",rectc0mHofDhAxAVA,class_oog,"[""recf8UPoJAute0lLH"",""recBVfnQM8nNbbdxu"",""recHQrH3ARzcwckou"",""recUgFp1uT5JPlHTn""]",,,,,,,,,,,
rectkJACVgE6s05BM,1,1,Izabella Mcnerney,1,0,"[""rec6m1HEVlUs9g5DV""]","[""recu2ChEbYzzkg52e""]",rectkJACVgE6s05BM,class_oog,"[""recDpzt0NNWMYoccN""]",,,,,,,,,,,
rectmuBKijy6rE4R4,4,1,No Trainer,2,0,"[""recusXD270CSY7aC5"",""rechm45MuC2WZQbuW""]","[""recyGmCLlAYOqFFts"",""recoy0U7Ey6vMbpPP"",""recbf6iOpW2tMd2cU"",""rechhDd96Tr0FRqYz""]",rectmuBKijy6rE4R4,class_oog,"[""recKaccadK6FZieQl""]",,,,,,,,,,,
recu6ryZgZnbr8Vbq,1,1,Kris Killam,1,0,"[""reccfkrXWlVOJsDCJ""]","[""recPkfOIzHbqYJLLy""]",recu6ryZgZnbr8Vbq,class_oog,"[""recrBFGCYWQJ3r8F0""]",,,,,,,,,,,
recuCa50EnJzLbF6E,0,0,Elin Mossberg,0,0,,,recuCa50EnJzLbF6E,class_oog.php,,,,,,,,,,,,
recuRmh8EsUEag8cU,5,1,Troy Linback,5,0,"[""rechtnG0yLtLq7VwU"",""rec32RCk5pszC9arn"",""recL88Bbs4q2A0mt8"",""recYVyYHDs2ANF8Gk"",""recFPMUKEJTA0OzQq""]","[""recEoFwhtXkzQI3E6"",""recrOYFqsYdfrWENu"",""recsNZqumTeVwS3r6"",""recfrkI5ncUSGzaDn"",""rec54UCrRRaZybrzs""]",recuRmh8EsUEag8cU,class_oog,"[""recrnFLPKd1yT29th""]",,,,,,,,,,,
recuU297BOg1dPG6Q,3,1,Chloe D. Reid,3,0,"[""recJ5Q3eTX32eABbT"",""recBqHQ7LvA6qZXba"",""recF6Guy7FFaenUfX""]","[""reczhiIjkBSlMXNrB"",""recFTySYGOjzn9lnR"",""rec434ZDnG5z2s5yF""]",recuU297BOg1dPG6Q,class_oog,"[""recjYzZcxgGjI5pgc""]",,,,,,,,,,,
recueBhFGFi7LFglR,2,3,Jamie Reinheimer,2,0,"[""rec4NB0C9itFKn8SC"",""rec81uY66ycE88wYH""]","[""rec7xtG00LNziiwOy"",""rec2cDkWFGecuTXv5""]",recueBhFGFi7LFglR,class_oog,"[""recNn7KbaFwOOFbYW"",""recOGT7wK06oAdsHU"",""recHjv9em55EZ8g2D""]",,,,,,,,,,,
recupQMhsCpx3otEi,10,10,Stephen Dicarlo,11,0,"[""recmHyS9XFXdqSOfQ"",""recZqQU2PI0V6OJrt"",""rec6Q6gd7UJzFnRV9"",""recX2TYiNOjII449V"",""recTiq35XKEnjYr4F"",""rec3fBjNTw6F2vmRA"",""recP2OfCrJJQ5mJjT"",""recvb5lkfvnh4qeZv"",""recZwdr1WNsoE1roP"",""reckjvGSFP4t4Cwq4"",""recjiqR65uJS9vQeJ""]","[""recfbl0lg85yH6S4h"",""recCWzEeFLRL2YGDr"",""recluh74zTtNZDrzh"",""recsYbyKto6qpy0S0"",""recMWVCsnuFxNS8t1"",""recf32m9uv1cIoTdZ"",""recuinxSmvH1u9KHl"",""recVZOhdcpfeBfzV8"",""reco5YOoGE2hQYgsK"",""recjrSjFsAkrG0f5H""]",recupQMhsCpx3otEi,class_oog,"[""recJtDOkatkQ755LX"",""recgWS0eomDZ0KN96"",""recGuw7QdyWQyTX6q"",""recJi60YstBWSLuyc"",""rec8UUBoADypKtGHQ"",""recygw9bvT3ZSiJEC"",""recqOxxtUOYT72PUN"",""rec7A4JPtP8rt44q1"",""rectvNxnKQSB98E47"",""recl8qN4avWdxvdcJ""]",,,,,,,,,,,
recuv8jdRvTVv1a9Z,4,1,Selcuk Koksalan,4,0,"[""recaQ8dhzivxw7nNi"",""recspXJh5ZmHvnhFj"",""recdKo4lxtGydm0Wa"",""recwbK8BKyykjODJ7""]","[""recPqk1gcpeR3OmWa"",""recVbTvLpQcgnDCW8"",""recJ2N6GUDzAQ66R5"",""recqvsikbAFYAqlpk""]",recuv8jdRvTVv1a9Z,class_oog,"[""recrxStYnnbtC31mN""]",,,,,,,,,,,
recv85dMm1vEE8kec,2,3,Courtney de Hechavarria,2,0,"[""recEca3dY4K2WdByh"",""recP7gqkpNS8ewIrc""]","[""recTllW1I5Hp3rsKI"",""recALnitG3TN7XQ4p""]",recv85dMm1vEE8kec,class_oog,"[""rec4buni1J59TYcNS"",""rec63Jm3i7dGwbNQG"",""recejZEU2nOrxsEbI""]",,,,,,,,,,,
recvbfeJr2qBsQo29,2,1,Jennifer Tate,2,0,"[""recJA2F2U0w9TUwpo"",""rec2JkZ4Yg119HiD5""]","[""recwcHiK4uHqobZog"",""rectiPuYi4cnJuWhY""]",recvbfeJr2qBsQo29,class_oog,"[""recvPEe5AM3OgbEpI""]",,,,,,,,,,,
recvcVgWYY3shMkZ4,2,1,Molly A. Kenney,2,0,"[""recDFUDVH3lI7ARxv"",""recbUXr0EJKgp7DTm""]","[""recJK0GVhpxF0XD36"",""recoKVvoZfjTDebAw""]",recvcVgWYY3shMkZ4,class_oog,"[""recPIeLFekmtztRSS""]",,,,,,,,,,,
recvco5SyVPeCmXTR,1,1,Sarah Gordon,1,0,"[""recod3qQD5KoBkjTK""]","[""recMGucKzTW2VvRV4""]",recvco5SyVPeCmXTR,class_oog,"[""recxoNeIVLQ2TXQhe""]",,,,,,,,,,,
recvlKnVrjrfAQE3f,2,1,Alyssa Venn,2,0,"[""recgiv4yhI3KP9VH5"",""rec2RoE1G77AFQsDv""]","[""recMk2zeczItF2s3g"",""recWUrpDr1kPZ7RMM""]",recvlKnVrjrfAQE3f,class_oog,"[""rec5ifryJ1tg6JsgV""]",,,,,,,,,,,
recw2AcufXB3OnYyW,7,6,Derek Van Der Burgh,7,0,"[""rec6JB2dXpm5ALnlU"",""rectjYH9Ah682Eh61"",""recvCoKhuuJgXRxT5"",""recCFoetVK6igjp1t"",""recsQ2DEH1KUaCMDJ"",""recC8R2n0Nt7vCCZX"",""reccnNFYTQBX07Nav""]","[""recr0Gm2CqKg25ilW"",""recpWtLvV9tJmVvFU"",""recYeQd4oCVSWM9nf"",""recLJrOuDzuNMTQCU"",""recxycCAxrV17fAzz"",""recZu88uJonIdPVyP"",""recvHB0yjIYO7QtDx""]",recw2AcufXB3OnYyW,class_oog,"[""recejsmKqHfknNq9t"",""recaUkMVVwrXgrWQQ"",""recz2I8wN6TVGLg4t"",""recY69naIWJFUyAd2"",""reck2Oohvt2yj474g"",""rec306qqGUUlLMqAD""]",,,,,,,,,,,
recwFYOP4JHOhB8kQ,2,2,Debbie L. Mccarthy-Connor,3,0,"[""recjwkvLE2ZbqHGk6"",""recPCPE46XHSXdeQx"",""recH3kKm7qJQzeokv""]","[""recSRTctssQmFt5Zq"",""recgKQ2d9LL6SOBLX""]",recwFYOP4JHOhB8kQ,class_oog,"[""recVKO2NQO19jKTke"",""recCA5R1gLJVfkock""]",,,,,,,,,,,
recwGTdczW4oDNNIS,1,1,Addison Benio,1,0,"[""recbJNJzpCeFabem3""]","[""rec5OBdFACbnwaG76""]",recwGTdczW4oDNNIS,class_oog,"[""recxXib2W6xrD6opu""]",,,,,,,,,,,
recy1KamRqc4HFmiB,1,1,Jad Dana,1,0,"[""rec8q7MNwQWvp6Ojs""]","[""recpvSgkX3GgNA6SU""]",recy1KamRqc4HFmiB,class_oog,"[""recL4jSskbkJn8L05""]",,,,,,,,,,,
recz26WUGKrF94984,1,1,Gonzalo Guevara,1,0,"[""recpEbQzKb7dtqXA1""]","[""rec9OpY0lz1fUBcMR""]",recz26WUGKrF94984,class_oog,"[""recpSVfbFbwfpYVBj""]",,,,,,,,,,,
recz8qWzDP2cl0zXp,2,2,Natalie Geller,2,0,"[""recRohJrA6QjFRROT"",""recxJXSGHfKPaxAe7""]","[""recul7YU3h0jBRd89"",""recJHIs0tHVP2BiYM""]",recz8qWzDP2cl0zXp,class_oog,"[""rec9ElUH8g5rla1mh"",""recFpywyjhA2PMReJ""]",,,,,,,,,,,
reczNfVkVVBnpCR5D,2,1,Richard A. Spooner,2,0,"[""recwyDBYG3PDDvYQA"",""recoePvez1dUpMQU8""]","[""recBjezp7voIF02N8"",""rec7dFt7LqAIZa3sg""]",reczNfVkVVBnpCR5D,class_oog,"[""rec7t3G7rY0SFDSwO""]",,,,,,,,,,,
reczi0OzlF0G0YjBs,1,1,Rowan Willis,1,0,"[""recx1SpmB3BbDQmjh""]","[""recv1bz0TLXgVFK4A""]",reczi0OzlF0G0YjBs,class_oog,"[""recIdlNIImGCWKqrx""]",,,,,,,,,,,
