record_id,show_no,entry_no,entry_display,horse,horse_display,rider,rider_display,trainer,trainer_display,active
recsKx81yXefHm2mi,14906,1215,1215,Temptation V/H Haringvliet Z,Temptation V/H Haringvliet Z,Jodie Camberg,Jodie,Megan Wexler,Megan Wexler,1
recsPY5EGJuNn2oFw,14906,2523,2523,Lugano,Lugano,Liliana Nora Menesi,Liliana,August Torsilieri,August Torsilieri,1
recsYbyKto6qpy0S0,14906,1145,1145,Cecile S,Cecile S,Alicia Taylor,Alicia,Stephen Dicarlo,Stephen Dicarlo,1
recsgqRYcMam5zMYd,14906,2463,2463,Eq Scorpio,Eq Scorpio,Diego Farje,Diego,Sharn L. Wordley,Sharn L. Wordley,1
recskrY2ERXLInXy1,14906,1683,1683,Bakham Du Very Z,Bakham Du Very Z,Blythe Novick,Blythe Novick,Jessica Collins,Jessica Collins,1
recslqd83nSNdxImJ,14906,2133,2133,O'Malley Rfb,O'Malley Rfb,Addison Reed,Addison,Addison Reed,Addison Reed,1
recsn5lYwAOsYIFXs,14906,2951,2951,Elvis Blue Hallelujah,Elvis Blue Hallelujah,Peyton Villalona,Peyton Villalona,Brian Murphy,Brian Murphy,1
recsqOkaczV6jKDvC,14906,2952,2952,Glenara Chacco Dp,Glenara Chacco Dp,Brian Murphy,Brian,Brian Murphy,Brian Murphy,1
recsqsoE9SMDSF5JV,14906,1915,1915,Fbf Sundrop,Fbf Sundrop,Stacy A. Ryback,Stacy,Bryce P. Richardson,Bryce P. Richardson,1
recsuO9dXevR7qQ6h,14906,1831,1831,Umtiti Van De Barlebuis,Umtiti Van De Barlebuis,Lia Screnci,Lia,Lia Screnci,Lia Screnci,1
recsx8UsBHNLe7SDS,14906,1661,1661,Major,Major,Kyle Dewar,Kyle,Kyle Dewar,Kyle Dewar,1
rect1d7lN7ldDNNRM,14906,1188,1188,Spot On,Spot On,Allison Wise,Allison Wise,Stephanie Free,Stephanie Free,1
rect4ecy9WO592VH5,14906,2158,2158,Calibur W,Calibur W,H Dougl Schreiber,H,H Dougl Schreiber,H Dougl Schreiber,1
rect87snjPMcY7fbo,14906,1860,1860,Crusader,Crusader,Marcus Gruenthal,Marcus,Marcus Gruenthal,Marcus Gruenthal,1
rect9kuSGZd3zCfJT,14906,2953,2953,Ivanhoe,Ivanhoe,Elizabeth Schumann,Elizabeth,Brian Murphy,Brian Murphy,1
rectAgVU3we2blL9U,14906,2184,2184,Lonesome Dove,Lonesome Dove,Isabella Ruohomaki,Isabella Ruohomaki,Patrick R. Wilcher,Patrick R. Wilcher,1
rectB3iiD9s1xf55m,14906,111,111,Cascais Hc,Cascais Hc,Juan J. Bancalari,Juan,Juan M. Bolanos,Juan M. Bolanos,1
rectDB55uRU4HAI9U,14906,3096,3096,Caltitza,Caltitza,Francisco E. Toro,Francisco E. Toro,Carlos Aguirre,Carlos Aguirre,1
rectDIaOKW17DJty7,14906,1669,1669,Harmonie,Harmonie,Ana Cristina Rodriguez,Ana Cristina Rodriguez,Juan A. Rodriguez Silva,Juan A. Rodriguez Silva,1
rectFtbsLs4W8L2Ip,14906,2305,2305,Eye Of The Tiger,Eye Of The Tiger,Lillian Hardman,Lillian Hardman,Wendy J. Hechler,Wendy J. Hechler,1
rectPDx3d1SOQkKUB,14906,1454,1454,Mr Dw,Mr Dw,Lanie Nash,Lanie,Dawn Hersey,Dawn Hersey,1
rectiPuYi4cnJuWhY,14906,1975,1975,Carsten S,Carsten S,Jennifer Tate,Jennifer Tate,Jennifer Tate,Jennifer Tate,1
rectj1icJwe5T3DsL,14906,2993,2993,Delando De St Leger,Delando De St Leger,Dorothy Douglas,Dorothy,Jelmer Hoekstra,Jelmer Hoekstra,1
rectp3hEvedZE6M94,14906,1478,1478,Bp First Of Many,Bp First Of Many,Lesley Grant-Law,Lesley Grant-Law,Lesley Grant-Law,Lesley Grant-Law,1
rectwreYfKfGgUoW4,14906,1481,1481,Limerick,Limerick,Taylor Manning,Taylor,Taylor Manning,Taylor Manning,1
recu2ChEbYzzkg52e,14906,1982,1982,Herakles,Herakles,Izabella Mcnerney,Izabella,Izabella Mcnerney,Izabella Mcnerney,1
recuEGBoV7kKfnAh0,14906,2729,2729,Clearville,Clearville,Emily Kowit,Emily,Heather Froehlich Cortell,Heather Froehlich Cortell,1
recuNQ00z5v7WxF6j,14906,1724,1724,Billy Banbury,Billy Banbury,Alexa Riccio,Alexa Riccio,Stephanie Frey,Stephanie Frey,1
recuPBx5yKoynvNJL,14906,1337,1337,Double R Jacaranda,Double R Jacaranda,Carlota Goyeneche,Carlota Goyeneche,Juan M. Bolanos,Juan M. Bolanos,1
recuSzIZFy4vBG8jp,14906,1085,1085,Conthargos Gold,Conthargos Gold,Rebecca Conway,Rebecca,Conan Conway,Conan Conway,1
recuTXf9H0hZHoqdK,14906,2460,2460,Tenor Van't Klavertje Vier,Tenor Van't Klavertje Vier,Lola Applebaum,Lola Applebaum,Alan Korotkin,Alan Korotkin,1
recuXLShazq7IOZKb,14906,2126,2126,Momentum,Momentum,Zara Adnams,Zara Adnams,Scott Keach,Scott Keach,1
recugWgvDfNb66AlQ,14906,2080,2080,P-Capitola,P-Capitola,Sarah Kerins,Sarah,Darragh Kerins,Darragh Kerins,1
recuinxSmvH1u9KHl,14906,1564,1564,Mtm Silhouette,Mtm Silhouette,Bowers A. Cone,Bowers,Stephen Dicarlo,Stephen Dicarlo,1
recul7YU3h0jBRd89,14906,2634,2634,Mtm Nutmeg,Mtm Nutmeg,Rachel Zaluski,Rachel,Natalie Geller,Natalie Geller,1
recul9Pr69tRlOjOC,14906,2960,2960,Dracko Van Het Vinckenhof Z,Dracko Van Het Vinckenhof Z,Vicente Guillen,Vicente,Vicente Guillen,Vicente Guillen,1
recuoqJOcF2si7HDS,14906,2530,2530,Royce Van Den Henxbroek,Royce Van Den Henxbroek,,,,,1
recusGpYIKh04LH18,14906,2019,2019,Bss Prince Charming,Bss Prince Charming,Sophia Oosthuizen,Sophia Oosthuizen,Stefanie L. Collier,Stefanie L. Collier,1
recusM5NdBZFA8R4I,14906,2183,2183,Follow Me Home,Follow Me Home,Caitlin Maloney,Caitlin,Caitlin Maloney,Caitlin Maloney,1
recutOuRfDtmGYnr5,14906,2035,2035,Simply Bliss,Simply Bliss,Elizabeth C. de Golian,Elizabeth C. de Golian,Elizabeth C. de Golian,Elizabeth C. de Golian,1
recutvWECAJbYHvFO,14906,2937,2937,Follow Me,Follow Me,Marissa Creviston,Marissa,Marissa Creviston,Marissa Creviston,1
recuxxtlQ8FlkNjqC,14906,147,147,Effixe Du Melnire,Effixe Du Melnire,Juan E. Hidalgo,Juan,Juan E. Hidalgo,Juan E. Hidalgo,1
recv0B2iG4iBLz2LX,14906,3101,3101,Chanel,Chanel,Raquel V Toro,Raquel V Toro,Carlos Aguirre,Carlos Aguirre,1
recv79kftJHQbcGbx,14906,1465,1465,Norelien,Norelien,Maya Allhusen,Maya,Mario Garcia,Mario Garcia,1
recv8nlDjgvbvp6ZJ,14906,1496,1496,Somermist Secret Admirer,Somermist Secret Admirer,Katherine Addington,Katherine Addington,Bibby F. Hill,Bibby F. Hill,1
recv9pN07UPLwgUlv,14906,1272,1272,Mtm Anonymous Z,Mtm Anonymous Z,Aaron Vale,Aaron,Ben Taylor,Ben Taylor,1
recvGTmncdJsfGqa8,14906,1493,1493,Lyon,Lyon,Katherine Addington,Katherine,Bibby F. Hill,Bibby F. Hill,1
recvHB0yjIYO7QtDx,14906,2819,2819,Mattador,Mattador,,,,,1
recvHtEFJEg2EU4nO,14906,1111,1111,Mtm Apple,Mtm Apple,Tracy Fenney,Tracy Fenney,Michael J. Mccormick,Michael J. Mccormick,1
recvJUwvnGNi2qyFG,14906,153,153,Champion League,Champion League,Sharn L. Wordley,Sharn,Sharn L. Wordley,Sharn L. Wordley,1
recvKAArSusorh5to,14906,127,127,Artic Jt Z,Artic Jt Z,Captain Brian Cournane,Captain,Captain Brian Cournane,Captain Brian Cournane,1
recvMGPH0clJ6e919,14906,1074,1074,Caballa Ps,Caballa Ps,Hector Florentino,Hector,Benjamin J. Meredith,Benjamin J. Meredith,1
recvS4oaEuUxfdgB7,14906,2329,2329,Mtm Rico Suave,Mtm Rico Suave,Tracy Fenney,Tracy,Michael J. Mccormick,Michael J. Mccormick,1
recvUVUzrTnEs4ih3,14906,1199,1199,All Class,All Class,Samantha Delany,Samantha Delany,Kacey Conway,Kacey Conway,1
recvbelvX44Ma1YIP,14906,2003,2003,Ancelotti,Ancelotti,Ashley Romano,Ashley,Ashley Romano,Ashley Romano,1
recvjSnNyrwcGgAu8,14906,2611,2611,Tyamo,Tyamo,Peyton Krumin,Peyton Krumin,Jasmine Walsh,Jasmine Walsh,1
recvmrYoAgi0HWS1H,14906,1275,1275,Norton Vdl,Norton Vdl,Abby Grabowski,Abby,Ben Taylor,Ben Taylor,1
recvxTs1okJ0DWwtC,14906,1067,1067,Noah,Noah,Clara Vidal,Clara,Daniela Roy,Daniela Roy,1
recw15cQ3GOGZLo0a,14906,1749,1749,Coffee,Coffee,Kirsten L. Malacarne,Kirsten,George J. Bessette,George J. Bessette,1
recw6zyhFDji5ixp0,14906,2135,2135,Orisco,Orisco,Addison Reed,Addison,Addison Reed,Addison Reed,1
recwGcO2bv6w3EA36,14906,1598,1598,Sublime,Sublime,Sophie Smith,Sophie,Morgan Taylor,Morgan Taylor,1
recwIYoYdZrRyZqp1,14906,2362,2362,Constantin De Hus,Constantin De Hus,John Michael Durr,John,John Michael Durr,John Michael Durr,1
recwPvS0fTpPNe0CW,14906,2607,2607,Santino,Santino,Jasmine Walsh,Jasmine,Jasmine Walsh,Jasmine Walsh,1
recwYhzRtCDiI5xSW,14906,1770,1770,Dsh Gran Torino,Dsh Gran Torino,Leslie Law,Leslie Law,Lesley Grant-Law,Lesley Grant-Law,1
recwcHiK4uHqobZog,14906,1976,1976,Debonair,Debonair,Jennifer Tate,Jennifer,Jennifer Tate,Jennifer Tate,1
recwnjKuBVkFxw7GV,14906,1039,1039,King Z,King,Tanner Korotkin,Tanner,Alan Korotkin,CWF,1
recwtt6JgdgBaJB4b,14906,1485,1485,Roncevert,Roncevert,Lanie Nash,Lanie,Dawn Hersey,Dawn Hersey,1
recx5V5UYxIPodNVd,14906,2366,2366,Kandoo Pj,Kandoo Pj,Jake Evans,Jake Evans,Jake Evans,Jake Evans,1
recxF9q0GD48Trd4e,14906,2502,2502,Fernhill Kudos,Fernhill Kudos,Grace Lyons,Grace Lyons,Alan Korotkin,Alan Korotkin,1
recxKkGj8JrPQSHJA,14906,1282,1282,Quesera K Van’t Kattenheye,Quesera K Van’t Kattenheye,Chloe Peterson,Chloe Peterson,Erica Robson,Erica Robson,1
recxQELeISHzsdFNx,14906,140,140,Dorchester,Dorchester,Nora Nauss,Nora,Andrew C. Welles,Andrew C. Welles,1
recxTJKdQIV5W4Pm1,14906,2390,2390,Poptart,Poptart,Lainey Posa,Lainey,Alan Korotkin,CWF,1
recxVD0nzlj8GuBu7,14906,2185,2185,Inka Malpic,Inka Malpic,Rebecca Conway,Rebecca,Conan Conway,Conan Conway,1
recxdKZ1k90OnH1tC,14906,2957,2957,Oo Seven De L’equipe,Oo Seven De L’equipe,Kirk Webby,Kirk Webby,Kirk Webby,Kirk Webby,1
recxf2hJeyR0Pod4b,14906,1273,1273,Mucksmaeuschenstill,Mucksmaeuschenstill,Aaron Vale,Aaron,Ben Taylor,Ben Taylor,1
recxhhLw5OQ6dQ3im,14906,2871,2871,Rakona Z,Rakona Z,Ashlee Bond,Ashlee Bond,Ashlee Bond,Ashlee Bond,1
recxiI7bR50kOkLz2,14906,120,120,Charly Brown 353,Charly Brown 353,Maya Denis,Maya,Megan Wexler,Megan Wexler,1
recxloaG3vDKK6KgS,14906,1836,1836,Cento Forever,Cento Forever,Rebecca Warth,Rebecca Warth,Rebecca Warth,Rebecca Warth,1
recxqkpsWuxGHmTs3,14906,1489,1489,Crown Ridge Footloose,Crown Ridge Footloose,Bay Hammer,Bay Hammer,Bibby F. Hill,Bibby F. Hill,1
recxrdRq2KHam1QlL,14906,1966,1966,Carli De Sabette,Carli De Sabette,Vannakay Hurnevich,Vannakay,Kim E. Burnette,Kim E. Burnette,1
recxvbzrlM93EUJOx,14906,2389,2389,Fanfan Boy,Fan,Tanner Korotkin,Tanner,Alan Korotkin,CWF,1
recxycCAxrV17fAzz,14906,1562,1562,Raja J,Raja J,Morgan Cusick,Morgan Cusick,Derek Van Der Burgh,Derek Van Der Burgh,1
recyGmCLlAYOqFFts,14906,20,20,DRAG BREAK,DRAG BREAK,DRAG BREAK,DRAG BREAK,No Trainer,No Trainer,1
recyIn6WNt6HlgIDB,14906,2144,2144,U Amon Z,U Amon Z,Paul O'Shea,Paul,Carson L. Ruff,Carson L. Ruff,1
recyPlATW6FbyWfpY,14906,1257,1257,Avalanche,Avalanche,Mallory Vale,Mallory,Ben Taylor,Ben Taylor,1
recyQRsugfqFd7Hlq,14906,1104,1104,Hallmark Hpf,Hallmark Hpf,Hector Florentino,Hector,Benjamin J. Meredith,Benjamin J. Meredith,1
recyad0MnsQ6b0jC7,14906,1182,1182,Lupina Colada,Lupina Colada,Wilton J. Porter,Wilton,Wilton J. Porter,Wilton J. Porter,1
recygGog8FLxrMnVH,14906,2181,2181,Chaning Tatum,Chaning Tatum,Robert Mendoza,Robert,Samantha Mccleerey,Samantha Mccleerey,1
recyh6ROTkkw13BrX,14906,2025,2025,Piazza Di Siena,Piazza Di Siena,Lia Screnci,Lia Screnci,Lia Screnci,Lia Screnci,1
recykDsuwpWbA5U1N,14906,1825,1825,Cor La Loi Mdm Z,Cor La Loi Mdm Z,Adrianna Schneider,Adrianna Schneider,Lia Screnci,Lia Screnci,1
recysJxjwgm0Tj0rd,14906,2792,2792,Helia Des Bergeries,Helia Des Bergeries,Camille Maynard,Camille,Matt Martin,Matt Martin,1
recyvOQBUftNZ9zAB,14906,2635,2635,Tugano Van Klapscheut,Tugano Van Klapscheut,Addison Reed,Addison,Raishun Burch,Raishun Burch,1
recz3QUJ7HdroTZPU,14906,1844,1844,Ice Breaker,Ice Breaker,,,,,1
recz8Od4fzbW65MXo,14906,1505,1505,Unbreakable Z,Unbreakable Z,Gabriela Juron,Gabriela Juron,Morgan Taylor,Morgan Taylor,1
reczI8T7J4s9G4bdJ,14906,1913,1913,Boleybawn Rolo,Boleybawn Rolo,Bryce P. Richardson,Bryce,Bryce P. Richardson,Bryce P. Richardson,1
reczNMRYgWOH2Hl6m,14906,2701,2701,Bull Run’s Luminous,Bull Run’s Luminous,Hayley G. Waters Wear,Hayley G. Waters Wear,Dana G. Waters,Dana G. Waters,1
reczOTwv7DErytw0W,14906,2605,2605,Lumiere,Lumiere,Emery Kobel,Emery Kobel,Jasmine Walsh,Jasmine Walsh,1
reczUfsjadnxdNGOl,14906,2568,2568,Nasia’s Girl Keros,Nasia’s Girl Keros,Hanna R. Egan,Hanna,Hanna R. Egan,Hanna R. Egan,1
reczYObixJZURLE5N,14906,1348,1348,First Lady Van De Kranenburg,First Lady Van De Kranenburg,Felicia Rodgers,Felicia Rodgers,Derek Reed,Derek Reed,1
reczYd1rBRl9hCVoM,14906,1962,1962,Isla De Coco,Isla De Coco,Anne W. Eldridge,Anne,Lauren E. Hough,Lauren E. Hough,1
reczbo9B52MjihV7r,14906,138,138,Cardozo 4,Cardozo,Tanner Korotkin,Tanner,Alan Korotkin,CWF,1
reczdDwH5997TPKaH,14906,2161,2161,Astronaut H Z,Astronaut H Z,Teresa Pompay,Teresa,Josh Dolan,Josh Dolan,1
recze8WNaAqnZyEhM,14906,3050,3050,Czechmate,Czechmate,Brooke Eddy,Brooke Eddy,Brooke Eddy,Brooke Eddy,1
reczeoSZhFHkwI91y,14906,1224,1224,Lord Cornet,Lord Cornet,Megan Wexler,Megan,Megan Wexler,Megan Wexler,1
reczhMBQy68g02ImT,14906,2036,2036,Diablue Sh Z,Diablue Sh Z,Jared P. Petersen,Jared,Jared P. Petersen,Jared P. Petersen,1
reczk6eyb3XMCx2VX,14906,2124,2124,Spy,Spy,Paul O'Shea,Paul,Davide Troncanetti,Davide Troncanetti,1
reczlljtaMXYqXbdn,14906,149,149,Quicksilver C,Quicksilver C,Luis Sabino Goncalves,Luis,Luis Sabino Goncalves,Luis Sabino Goncalves,1
reczpLVAZwd889uGM,14906,2351,2351,Otto Pilot,Otto Pilot,Jeannie M. Savegnago,Jeannie,Lauren Schweppe,Lauren Schweppe,1
reczr9z58mEkBGGdP,14906,2707,2707,Voila Bbf,Voila Bbf,Hayley G. Waters Wear,Hayley,Dana G. Waters,Dana G. Waters,1
reczrRTCTrN3thDKn,14906,1253,1253,I'M Du Vinia,I'M Du Vinia,Lizabeth Perez-Pascual,Lizabeth Perez-Pascual,Lizabeth Perez-Pascual,Lizabeth Perez-Pascual,1
reczrS7UlzABS7lXq,14906,2616,2616,Copabella Voltage,Copabella Voltage,Georgia Bouzaid,Georgia Bouzaid,David Cameron,David Cameron,1
reczsqCOVjh23cwUk,14906,3030,3030,Missy Vd Vosberg,Missy Vd Vosberg,Stacey L. Reser,Stacey,Stacey L. Reser,Stacey L. Reser,1
reczwdDElfctF7Vz4,14906,1005,1005,Heroine De Kerglenn,Heroine De Kerglenn,Rita de Goes,Rita de Goes,Juan Benítez,Juan Benítez,1
